month,avg_price,avg_freight,sales_count,avg_shipping_days,avg_lead_time_days,unavailable_count,canceled_count,category_eng,unavailable_rate,canceled_rate
2017-07,146.89226086956523,38.03930434782608,115,7.963155092592594,16.12614059983897,0,0,office_furniture,0.0,0.0
2017-08,170.2993103448276,43.30482758620689,58,7.235863665389528,15.019233317369093,0,0,office_furniture,0.0,0.0
2017-09,150.96147540983605,37.930983606557376,61,7.153852838494232,16.18135474537037,0,0,office_furniture,0.0,0.0
2017-10,175.40029411764706,39.562745098039215,102,9.028418550290487,17.98098436365287,0,0,office_furniture,0.0,0.0
2017-11,176.94313725490196,47.21843137254902,102,10.194756371470481,22.722564516868356,0,0,office_furniture,0.0,0.0
2017-12,142.12979591836734,36.83510204081633,49,13.452600549768519,27.672467447916663,0,0,office_furniture,0.0,0.0
2018-01,138.7131724137931,38.75268965517242,145,15.452486807174308,32.55245851264997,0,0,office_furniture,0.0,0.0
2018-02,163.071376146789,38.86477064220184,109,9.570004884471627,25.9298108125649,0,0,office_furniture,0.0,0.0
2018-03,154.95851485148515,41.687920792079204,202,11.101450214206745,22.738307291666665,0,0,office_furniture,0.0,0.0
2018-04,151.84,47.36902255639097,133,10.075428505795871,18.835004329233815,0,0,office_furniture,0.0,0.0
