seller_id,total_revenue,rank,percentile,tier,avg_lead_time,cancellation_rate,total_orders,review_score
96493fab2fbb13a14d0c0e8772eef5c3,18969.0,135.0,0.04361873990306947,Tier 2 (Top 2-20%),4.4679591652199075,0.0,64.0,4.031746031746032
44073f8b7e41514de3b7815dd0237f4f,18729.64,136.0,0.04394184168012924,Tier 2 (Top 2-20%),2.7960054114545008,0.0,151.0,3.7565789473684212
cd68562d3f44870c08922d380acae552,18569.7,137.0,0.04426494345718902,Tier 2 (Top 2-20%),3.4352860321561876,0.0,129.0,3.8396946564885495
0dd184061fb0eaa7ca37932c68ab91c5,18446.92,138.0,0.04458804523424879,Tier 2 (Top 2-20%),2.5319206806540584,0.0,188.0,3.953125
527801b552d0077ffd170872eb49683b,17942.8,139.0,0.044911147011308564,Tier 2 (Top 2-20%),2.0915607298474943,0.0,85.0,4.483516483516484
a888faf2d1baececa6baf9c3d603ee1f,17765.8,140.0,0.045234248788368334,Tier 2 (Top 2-20%),6.5595507544581615,0.0,54.0,4.054545454545455
9de4643a8dbde634fe55621059d92273,17560.34,141.0,0.04555735056542811,Tier 2 (Top 2-20%),3.097321101966164,0.0,81.0,4.530864197530864
8b321bb669392f5163d04c59e235e066,17535.69,142.0,0.04588045234248788,Tier 2 (Top 2-20%),2.050486859683066,0.0,1005.0,3.995069033530572
c72de06d72748d1a0dfb2125be43ba63,17522.0,143.0,0.04620355411954766,Tier 2 (Top 2-20%),0.8947077546296297,0.0,20.0,4.454545454545454
165fc07beebdcb6190fba8a06db2a449,17481.4,144.0,0.046526655896607434,Tier 2 (Top 2-20%),3.388563910590278,0.0,64.0,3.6875
0c8380b62e38e8a1e6adbeba7eb9688c,17348.79,145.0,0.046849757673667204,Tier 2 (Top 2-20%),2.8317565235690236,0.0,220.0,4.040909090909091
1e8b33f18b4f7598d87f5cbee2282cc2,17309.06,146.0,0.04717285945072698,Tier 2 (Top 2-20%),1.4986090633903133,0.0,130.0,4.282608695652174
94144541854e298c2d976cb893b81343,17286.28,147.0,0.04749596122778675,Tier 2 (Top 2-20%),4.914711105019493,0.0,76.0,4.2894736842105265
54a1852d1b8f10312c55e906355666ee,17226.44,148.0,0.04781906300484653,Tier 2 (Top 2-20%),1.416156313340704,0.0,201.0,4.3431372549019605
abe42c5d03695b4257b5c6cbf4e6784e,17159.0,149.0,0.0481421647819063,Tier 2 (Top 2-20%),1.6645476662887377,0.0,49.0,3.9183673469387754
41b39e28db005d9731d9d485a83b4c38,17112.55,150.0,0.048465266558966075,Tier 2 (Top 2-20%),4.271980041152263,0.0,225.0,4.126050420168068
4a3ccda38b2129705f3fb522db62ca31,17062.59,151.0,0.04878836833602585,Tier 2 (Top 2-20%),2.935949391171994,0.0,73.0,3.7341772151898733
76d64c4aca3a7baf218bf93ef7fa768d,16911.8,152.0,0.04911147011308562,Tier 2 (Top 2-20%),1.8807890499194846,0.0,69.0,4.128571428571429
c3acdfac4e3e97ff87529454fbc03642,16788.0,153.0,0.0494345718901454,Tier 2 (Top 2-20%),5.8665412808641975,0.0,12.0,4.25
86ccac0b835037332a596a33b6949ee1,16619.93,154.0,0.04975767366720517,Tier 2 (Top 2-20%),2.555891092947014,0.0,209.0,4.004739336492891
8ae520247981aa06bc94abddf5f46d34,16320.99,155.0,0.050080775444264945,Tier 2 (Top 2-20%),1.0640414389799637,0.0,61.0,4.446153846153846
7aa4334be125fcdd2ba64b3180029f14,16234.81,156.0,0.050403877221324715,Tier 2 (Top 2-20%),5.021336781342011,0.0,239.0,4.054621848739496
ef0ace09169ac090589d85746e3e036f,16223.300000000001,157.0,0.05072697899838449,Tier 2 (Top 2-20%),2.941212880291005,0.0,140.0,4.340425531914893
fa40cc5b934574b62717c68f3d678b6d,16055.87,158.0,0.05105008077544426,Tier 2 (Top 2-20%),2.412869752170568,0.0,337.0,4.430678466076696
1f1bb1f0859883505541bdd6606193e5,16040.84,159.0,0.05137318255250404,Tier 2 (Top 2-20%),3.6181277937420178,0.0,29.0,4.310344827586207
0adac9fbd9a2b63cccaac4f8756c1ca8,15960.95,160.0,0.051696284329563816,Tier 2 (Top 2-20%),3.959242198216735,0.007407407407407408,135.0,3.887323943661972
4b9750c8ad28220fe6702d4ecb7c898f,15915.3,161.0,0.052019386106623586,Tier 2 (Top 2-20%),1.9243671254016574,0.0,219.0,4.351351351351352
2a84855fd20af891be03bc5924d2b453,15819.1,162.0,0.05234248788368336,Tier 2 (Top 2-20%),1.6640805041152265,0.013071895424836602,153.0,4.233532934131737
229c3efbfb0ea2058de4ccdfbc3d784a,15744.0,163.0,0.05266558966074313,Tier 2 (Top 2-20%),1.4225000787351978,0.0,147.0,3.643835616438356
f9244d45189d3a3605499abddeade7d5,15731.43,164.0,0.05298869143780291,Tier 2 (Top 2-20%),5.703388447971781,0.0,21.0,4.285714285714286
d921b68bf747894be13a97ae52b0f386,15645.8,165.0,0.05331179321486268,Tier 2 (Top 2-20%),1.244527207001522,0.0,73.0,4.558441558441558
6061155addc1e54b4cfb51c1c2a32ad8,15633.4,166.0,0.053634894991922456,Tier 2 (Top 2-20%),0.8373155162738496,0.0,33.0,4.714285714285714
c33847515fa6305ce6feb1e818569f13,15519.85,167.0,0.053957996768982226,Tier 2 (Top 2-20%),1.6144067592592592,0.0,125.0,3.71875
85d9eb9ddc5d00ca9336a2219c97bb13,15415.24,168.0,0.054281098546042,Tier 2 (Top 2-20%),6.600316135017484,0.0,519.0,4.172413793103448
213b25e6f54661939f11710a6fddb871,15379.5,169.0,0.05460420032310178,Tier 2 (Top 2-20%),7.419182300756254,0.0,191.0,3.7916666666666665
e5a38146df062edaf55c38afa99e42dc,15360.07,170.0,0.05492730210016155,Tier 2 (Top 2-20%),2.5811546785606745,0.0,123.0,3.9523809523809526
c847e075301870dd144a116762eaff9a,15348.7,171.0,0.05525040387722133,Tier 2 (Top 2-20%),1.3709736000881834,0.0,42.0,4.166666666666667
